RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
36927,Pleasant Grove,Alabama,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85900,106e3,109300,114200,94400,96300,97700,98900,96400,90200,91200,88800,97900,88400,91700,74e3,76600,78600,92200,95100,101400,94e3,100900,98500,106600,103700,101600,99400,108500,96400,93100,89100,100500,113900,113900,117500,103300,101600,107900,112300,109e3,114900,123e3,125300,119300,124300,122600,125500,118400,135300,126300,132700,119300,146500,139800,142e3,136e3,145e3,158500,144900,139e3,141200,134400,133600,
17128,Boulder Creek,California,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217600,226800,222900,279800,268300,288100,293700,277100,306300,270700,284500,245100,263700,306200,315700,335200,342700,364800,414200,420300,436200,381700,391900,381100,402200,378600,377500,398400,395500,403e3,388300,419800,426300,444700,428700,453900,463200,508500,539e3,537200,534e3,509e3,499600,487e3,492300,506900,522e3,528600,533100,495600,498300,481700,516100,534900,579e3,564800,58e4,581600,596300,593600,523200,533700,528500,583600,591e3,579700,592500,595300,574400,572300,583e3,613900,616500,613e3,674400,680300,686100,636200,643600,599400,572800,529300,,,
37845,Chelsea,Alabama,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181200,176100,178800,177600,190800,186200,193e3,172600,176500,184300,199300,203700,190100,194500,193800,197500,183700,181200,182200,194600,199600,197400,177300,177800,180400,184600,173300,173e3,174100,189300,206500,213400,205200,185500,187500,185300,190300,191400,195600,200200,202200,200300,194300,185900,190500,188900,205e3,207100,211200,201500,199200,196700,201900,205800,218700,209900,206100,208700,209600,204800,206500,213200,227100,222900,229600,22e4,214400,216200,224700,222900,209700,206400,213e3,219200,216400,221400,235300,236100,235300,238400,231500,229500
53081,Lyman,South Carolina,3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133800,140600,134600,130900,129300,131900,138900,137e3,137200,135300,141500,140600,155e3,149700,155200,156e3,161500,181700,183300,173100,158200,147100,162e3,160100,162900,166300,167400,171600,154800,183200
398937,Penn Forest,Pennsylvania,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102e3,100300,111e3,118600,118800,112500,109400,117400,106600,113600,112200,128e3,129200,129e3,128700,126600,120600,122100,126500,146500,137600,137100,130200,137600,147300,139600,137300,130600,135200,148500,143300,
23622,Bayfield,Colorado,3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200600,214800,210100,224500,223e3,232300,249e3,228500,212100,215200,224e3,248100,221800,239600,237500,249200,229500,224800,294800,305500,302900,242600,247200,251600,255e3,240700,242500,262100,268300,273400,277800,262900,261e3,241300,256600,265100,264500,269700,266400,274900,264400,283400,279300,289200,273e3,269700,272400,268400,286100,285500,290100,279100,292100,293900,292500,283800,292900,285900,288700,271800,280200,290400,305e3,310500,306500,314100,322700,313800,334800,317100,318400,282800,286700,287500,298e3,309200,310400,292400,
248774,Yorkshire,Virginia,3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283200,281400,287e3,261700,264500,262800,271700,266200,264900,270800,260400,269700,274600,287700,283900,282200,279100,286500,288900,300500,293600,295500,287200,291700,296400,311300,323500,329600,337e3,275e3,272300,275500,330200,332400,305100,308200,308200,323700,329700,314400,330500,305400,
125692,Pebble Creek,Florida,3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177100,145400,151e3,153900,160200,163700,167300,192e3,193e3,180600,180700,180400,194400,195500,182800,192100,186600,199900,193800,196700,194400,203600,187700,190600,194900,199700,199900,194600,192900,199300,192e3,188e3,186200,197600,224500,225100,207800,199400,203200,201200,212700,221e3,239700,221900,222800,219500,231200,22e4,225500,226600,245300,241400,248800,231900,245500,248e3,253300,240600,217e3,241700,252800,261500,240800,240800,232600,229900,224400,247700,251600,258300,243100,249800,251300,255100,257900,247700,254800,260100,268400,291600,285800,279500,
13362,Poplar Grove,Illinois,3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110400,116400,118500,116700,131e3,126300,128600,113600,116900,110700,114600,119400,122300,121300,118200,122100,127800,131e3,126800,121e3,117900,121200,113800,113700,116700,127400,131300,134400,132e3,122800,125600,135800,150300,158e3,156400,153e3,145300,146800,153600,148200,146600,136500,146300,144e3,154e3,,
26161,Nolensville,Tennessee,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313900,292300,290500,293600,292700,324300,330400,332500,317200,314600,315300,300200,293200,296600,309e3,293600,297100,295900,318400,317400,314900,319400,326600,336600,332700,330600,323300,329700,336900,342900,361e3,365400,369400,356300,356200,358300,345300,359100,364800,371700,371400,382900,394500,396300,393600,401400,399500,405200,416100,412700,416200,416400,409200,398500,392300,406600,414800,426200,434900,442800,451400,487400,488e3,450400,404300,386e3,404400,406200,422900,444500,445600,482600,455300,
39816,Mission,Kansas,3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175500,177900,170500,172e3,174400,175600,177900,174400,178300,182e3,185300,181800,177e3,171200,176200,178200,182100,178800,175e3,189500,201100,214e3,200600,200400,2e5,208500,198100,188800,182300,202600,199900,
398768,Conway,New Hampshire,3115,,,,,,,,,,,,149700,145300,156300,175e3,182800,177700,174300,163800,170800,174200,182900,166100,146400,143200,152900,159400,176200,173800,193100,186400,178800,170600,169200,174300,152900,135700,135600,145100,143300,138600,159300,168100,166800,148300,150500,158300,161400,149e3,133500,133100,153e3,176600,176200,166200,155700,165900,167900,178400,182100,194900,190500,182700,177100,176800,181800,180100,18e4,179100,170500,147300,144100,146900,149800,155700,163900,178200,176700,168400,173800,169900,182400,177100,184200,185500,193100,185200,176500,183500,188500,199700,196e3,196700,187300,198800,188700,195900,186100,190200,181300,180400,178500,183100,179300,180200,177300,173e3,160900,155200,158800,178100,197e3,197700,191e3,184200,188600,183600,197100,207400,195200,167700,162300,198800,218900,211500,210500,21e4,206700,207200,203400,217700,
52659,Jacksboro,Tennessee,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200,104400,102800,104100,102400,102600,119900,119e3,123600,110900,109100,104600,110800,107900,110800,120300,132800,138900,127e3,125900,128600,133e3,133200,139400,142500,147500,15e4,151700,144400,139700,139600,135e3,138e3,136900,140100,136200,123600,138200,129800,134500,134600,145200,158500,152400,152300,
21583,Croydon,Pennsylvania,3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200,177500,177300,176100,155900,148200,132200,132100,133200,145400,155e3,167600,171100,168500,177400,178500,169700,144400,149500,162e3,183900,182100,178400,179400,187700,199400,205300,200800,189500,188600,199900,186900,181100,162500,179800,177700,
39567,Madeira,Ohio,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255200,258200,262e3,266200,263300,264500,254300,269600,235600,244500,228400,259100,242500,232700,234300,273e3,286700,293300,275e3,299500,297800,301e3,305300,302e3,319900,307600,322600,313200,303600,300800,285e3,293400,290300,
9208,Salida,California,3119,240800,232900,224900,214e3,209600,200500,193200,182400,176700,170600,163500,156600,152900,153500,158800,162600,164e3,158700,152300,153100,158300,165800,162700,155700,152900,152600,162600,157e3,158600,150300,154200,149100,151600,150100,152300,149800,147800,143e3,142100,136500,139700,137300,136300,135200,141200,145900,146900,140500,141500,142600,146400,143600,144400,148600,157600,159500,154900,158500,159300,168100,175900,181e3,187200,183e3,194500,193900,202800,206100,218900,226400,230600,232500,235e3,233100,230400,229300,233200,240100,229600,229200,221400,233100,226800,233900,235900,247200,250300,250700,246200,247800,248900,264e3,270400,269500,261800,256e3,259100,264700,271e3,273700,272600,271900,275200,275300,277200,282200,288900,298900,293100,297200,295600,305700,307300,312500,313e3,315900,313800,315200,318600,316200,323800,322200,338900,332600,334800,324100,324300,325e3,328300,336700,329500,
13061,Oak Brook,Illinois,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503400,415600,445300,429600,479e3,448200,470500,404100,409700,453800,509900,493800,469200,453e3,473600,501200,523900,474500,513500,551100,599400,481500,411400,386300,405200,480500,468600,494100,459800,531100,581100,594100,522300,463100,448900,537900,566900,580200,533200,484700,474800,464e3
16384,Swannanoa,North Carolina,3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190800,194200,195e3,189200,186700,189100,183100,188800,200800,196800,212e3,229100,231400,224e3,209e3,227500,224900,226700,208e3,196700,200300,242900,248e3,241100,197e3,215100,207400,217900,197500,201700,215600,232900,232200,238500
40561,Richmond Heights,Florida,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160700,161600,171600,192800,199700,203e3,207100,207700,207800,205300,209900,222e3,217800,220500,208400,215200,213300,215400,195400,189500,187400,212800,216200,236600,230600,246300,239800,244300,246400,239600,256800,25e4,
395845,Whitehall,Pennsylvania,3123,201300,190400,190500,177100,175100,171300,170100,166600,164500,174100,175700,178e3,165400,167400,161400,164900,162300,158100,156500,159300,170100,165100,171e3,172e3,188100,175600,170400,161700,167900,161400,155500,155900,163200,159900,153500,150500,151900,149200,145500,142900,142400,144900,149500,145900,140600,146700,148600,146400,139700,141e3,152300,153e3,170600,166400,164300,148600,149e3,153e3,158800,167800,163600,159e3,154800,155500,152700,147900,143100,147e3,144600,153800,148600,151500,148500,154200,151500,145e3,138400,142900,150200,153100,151600,147900,146e3,146400,150100,151500,153900,155200,158e3,154e3,152400,147300,147300,144100,144600,143100,153600,156500,157900,150600,151600,150200,156e3,154700,162700,165300,168700,161800,154400,151800,154500,160400,165700,171800,164e3,163600,159e3,159600,162800,166900,168900,173800,176900,192400,187200,183400,174800,179600,186500,187e3,183100,
52113,Frederick,Colorado,3124,,,,,,,,,,,,,,,202800,208e3,199900,197e3,204600,210400,210800,209200,228100,225400,216500,195400,196900,185400,190600,197500,209e3,208e3,209400,209300,196500,185700,186800,193800,208e3,202e3,204700,188300,195300,200700,202600,197e3,188800,189800,196700,217800,218900,213800,206900,215e3,233800,216400,215700,207500,208e3,201800,205500,213e3,222100,222400,224800,224600,223100,226700,231800,246300,245900,248300,24e4,249200,248600,246200,241600,25e4,262600,263200,258200,258600,269900,296400,294e3,296300,273700,288100,29e4,295900,295300,297e3,295700,288400,287600,296800,297200,297600,297600,305200,317500,322500,326900,343900,365500,366300,353500,337100,353500,351300,359200,355400,363300,361300,363200,370300,381600,392800,408900,396800,382600,356800,367400,370300,387800,383600,,,,,,
13076,Oakland,Tennessee,3125,144100,154400,152800,151400,137500,135600,137800,142200,136300,137300,138800,144700,139600,154900,163100,167100,156200,142300,142800,146400,156300,164800,157100,165900,151200,150700,148400,149900,156300,144100,154300,158500,156800,138400,127200,136e3,141600,146900,150500,145400,136700,124600,127600,140800,138600,146500,133600,133600,123500,142300,140200,147800,129e3,134e3,135700,145500,143300,138200,123900,126700,130900,138300,135800,131900,133e3,134200,137300,132e3,131700,134400,148e3,145500,145300,138200,148800,142200,145100,139300,141300,139800,140500,138400,140900,146700,147700,144500,141300,147200,149100,144300,142900,141700,144800,144200,145200,158e3,159900,158800,142200,141500,145500,157600,158400,165900,173100,183400,177700,165500,156900,166e3,174e3,187500,179300,184300,181900,187600,183700,179300,179600,193100,203800,200200,186400,185900,194100,195200,194400,197400,199800,207700,213300,
25355,Kathleen,Georgia,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161700,159400,163500,157e3,156e3,152400,179e3,181100,186700,163800,155800,156900,162100,184600,176e3,181700,178500,189e3,189300,178200,171600,166700,170300,169700,163300,162500,162800,168900,171800,180100,175400,179800,178100,186100,187300,187200,185100,183600,189400,184300,193500,193800,201400,217500,226100,239100,209100,19e4,198100,202700,212100,187100,190200,192800,202600,207100,208800,224e3,219900
124185,Doctor Phillips,Florida,3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254100,262400,271e3,239500,229700,225200,239400,247700,242500,245800,247100,251900,266700,262800,259400,252300,261700,269200,272900,278300,279800,283600,274900,272700,274400,295700,305e3,310700,290900,279100,272800,267200,280300,277800,298e3,313e3,311100,302600,280800,283500,308400,320400,354800,335100,328600,305200,303800,311100,301e3,296200,302400,32e4,335900,336600,35e4,345600,339400,340900,356500,367500,340800,336900,305900,306300,293700,311400,317200,
210776,Franklin Park,Pennsylvania,3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308600,336100,324600,357400,351900,339500,336400,312200,322900,375600,398500,372500,327900,330700,330900,359900,352100,363100,299e3,311700,319200,396200,370100,416500,386600,409200,386100,375400,366900,327800,343700,357900,,
14024,Suamico,Wisconsin,3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157600,157400,193700,186900,180400,168300,166100,173900,174600,167900,168800,171700,179700,179400,174600,169200,164e3,169600,173e3,181900,186300,192900,189500,182400,175400,178800,190900,203700,207100,201e3,205e3,207e3,209500,259800,263300,266300,224100,223800,229e3,181900,199e3,177e3,214200,190800,213700,217800,227500,202e3,200700,200900,220900,178700,183600,209600,238900,236700,219200,233500,231400,242400,238900,242300,245200,247800,233400,210800,224700,250700,267400,261100,258800,253600,266100,263300,259700,225700,219500
398034,West Manchester,Pennsylvania,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128600,128e3,129600,127700,128900,135500,137200,14e4,141400,141600,130100,13e4,122500,133100,129700,141800,144e3,145100,148300,161800,163e3,152500,132100,145300,145800,141800,124e3,131400,136e3,131300,126300,145200,148100,
33609,Redding,Connecticut,3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567600,505600,517700,533500,501400,518e3,512400,514700,453500,449400,439900,447800,462400,496600,507e3,496300,416800,432400,425700,474500,480300,473300,521100,526400,606e3,581200,579300,548e3,573500,566500,530500,524700,537500,
38813,Grosse Pointe Farms,Michigan,3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307800,311700,289200,284e3,251500,241800,255600,245500,245400,218e3,228e3,236300,286e3,282200,278600,259100,341400,349800,341e3,279600,298e3,297800,277800,245700,253400,265600,266400,277400,295100,310800,296500,275500,322700,349800,367600,303700,291500,269700,298600,305300,332900,317600,377400,406600,413900,389600,334900,345500,300400,317200,302400,293400,293900,33e4,340500,333600,307700,334400,
49201,Huron,Ohio,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161700,166300,157500,168100,173400,18e4,171800,164900,167700,168200,179200,165900,169300,148900,161200,165300,176100,162900,165800,173700,174400,170500,189500,185600,191600,180400,199500,184200,166500,157400,174200,208100,205900,226e3,
396021,Country Club,California,3134,160300,156e3,135600,134300,119200,116200,110600,110400,102800,94900,86800,87200,82700,79800,70300,70600,74900,79400,82700,87300,96400,93500,85800,83900,88500,93600,92900,100500,114700,115700,104200,92800,91200,92800,89300,88500,83900,84300,85800,88e3,88800,82400,86500,83900,86e3,86500,82800,91700,92600,92600,94300,89600,87500,79600,89100,98300,101600,102700,102e3,101800,94300,103800,108100,119600,121200,123700,124500,123400,126100,137100,140300,143900,138700,140300,140600,142600,144900,148400,150100,153100,155900,149900,154e3,157200,166100,167600,155700,155800,153700,167700,169700,172800,170500,173200,167900,170800,173100,192500,196800,187700,180500,182200,191700,204100,209300,213400,203700,214600,214500,215e3,203e3,206600,210100,211300,215400,217700,221500,222900,223900,237800,240500,251400,246500,252200,255e3,247500,249600,245700,250200,238800,237e3,
10430,Blaine,Washington,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284600,286200,236e3,281100,279700,280900,233800,235600,239100,245600,247300,244500,246800,246900,256900,259600,270300,272300,277800,283300,284100,282e3,279700,286e3,274800,273300,263600,277500,274300,277900,271200,273600,279700,294e3,294900,3e5,322900,341700,327e3,323100,324e3,347700,334e3,333400,332100,337400,319300,311400,307100,321800
30854,Chesapeake Beach,Maryland,3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279500,296300,293e3,267900,244500,249800,255100,269200,275500,281800,268200,258200,267300,268500,275700,264100,266100,265e3,292300,285700,283100,282200,282900,293500,276600,279200,260200,253900,251500,261e3,262e3,264900,266500,261500,264e3,256900,258700,254900,267900,272800,291700,282500,287600,269900,270700,265300,273700,277700,268200,269700,278300,289500,286600,290400,281500,308800,302800,318200,312700,322700,305e3,305900,291500,305700,290600,292200,298200,305100,310100,335300,324400,323300,272100,276200,269700,281200,285300,298800,315100,
3305,Accokeek,Maryland,3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263300,294500,334500,333400,330200,299500,293e3,292900,315500,321100,315900,315700,297100,276200,260800,264500,287200,318e3,332100,343800,313e3,307100,318900,352400,370500,351700,333e3,307e3,309900,327700,349700,340200,343400,337800,348e3,345300,323200,338600,330800,347900,333400,326300,331600,334100,355200,361800,387500,358600,360500,323700,342600,
6278,Oakwood,Ohio,3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258900,259500,217900,208400,201500,212500,238900,263600,265e3,266200,271200,293400,300500,280400,262600,247e3,249500,262200,248500,246400,242e3,249300,232700,204700,210500,224200,243200,245600,244600,249100,233800,228300,238100,241e3,247900,247100,
29332,Wilton,New York,3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274200,280700,242700,228300,236400,285800,284e3,282600,279500,276900,314e3,314700,314400,262e3,267700,267500,290900,293500,298500,295700,301400,311200,318500,306800,304300,299400,305500,306e3,305e3,303600,302600,326800,330500,327e3,303700,311100,318200,329600,322200,318200,305700,303100,295100,259400,257900,264300,301800,305200,299100,296800,291200,29e4,310300,311300,321500,309300,310500,306100,310600,334300,342600,332300,297300,290400,288500,286500,279800,266500,275e3,307800,311600,
35067,Archdale,North Carolina,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137100,134e3,137500,119100,124800,135900,137e3,130400,123400,127500,125500,116500,117800,120400,126500,116500,120900,117900,143600,137600,139700,121400,119700,134700,138700,141200,114800,119800
48696,Celebration,Florida,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,378100,365500,358600,363200,370700,366600,360300,336600,336500,306300,343400,328e3,346700,349100,383800,383700,384100,402e3,400700,382200,364600,363600,364900,358700,358500,339600,360900,377700,389400,389200,374400,376100,333300,322400,355100,363800,417e3,401700,409600,360400,342400,
43250,Social Circle,Georgia,3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190400,171700,163200,166900,176e3,179800,17e4,162e3,164200,166400,167e3,155600,146900,152700,167800,181700,186300,185800,196700,181600,149200,165e3,165900,194900,176100,219300,226900,226100,209900,196600,195100,144200,146e3,146500,
